11 30 2015 08 29  -5.8  21.6 92.4
11 30 2015 08 30  -5.8  21.6 92.4
11 30 2015 08 31  -5.8  21.7 92.4
11 30 2015 08 32  -5.8  21.6 92.4
11 30 2015 08 33  -5.8  21.7 92.4
11 30 2015 08 34  -5.8  21.6 92.4
11 30 2015 08 35  -5.8  21.6 92.4
11 30 2015 08 36  -5.8  21.7 92.4
11 30 2015 08 37  -5.8  21.6 92.4
11 30 2015 08 38  -5.8  21.7 92.4
11 30 2015 08 39  -5.8  21.6 92.4
11 30 2015 08 40  -5.8  21.7 92.4
11 30 2015 08 41  -5.8  21.6 92.4
11 30 2015 08 42  -5.8  21.6 92.4
11 30 2015 08 43  -5.8  21.7 92.3
11 30 2015 08 44  -5.8  21.6 92.3
11 30 2015 08 45  -5.8  21.6 92.3
11 30 2015 08 46  -5.8  21.6 92.3
11 30 2015 08 47  -5.8  21.6 92.3
11 30 2015 08 48  -5.8  21.6 92.3
11 30 2015 08 49  -5.8  21.6 92.3
11 30 2015 08 50  -5.8  21.6 92.3
11 30 2015 08 51  -5.8  21.6 92.3
11 30 2015 08 52  -5.8  21.6 92.3
11 30 2015 08 53  -5.8  21.6 92.3
11 30 2015 08 54  -5.8  21.6 92.3
11 30 2015 08 55  -5.8  21.6 92.3
11 30 2015 08 56  -5.8  21.6 92.3
11 30 2015 08 57  -5.8  21.6 92.3
11 30 2015 08 58  -5.8  21.6 92.3
11 30 2015 08 59  -5.8  21.6 92.2
11 30 2015 09 00  -5.8  21.6 92.2
11 30 2015 09 01  -5.8  21.6 92.2
11 30 2015 09 02  -5.8  21.6 92.2
11 30 2015 09 03  -5.8  21.5 92.2
11 30 2015 09 04  -5.8  21.6 92.2
11 30 2015 09 05  -5.8  21.5 92.2
11 30 2015 09 06  -5.8  21.5 92.2
11 30 2015 09 07  -5.8  21.5 92.2
11 30 2015 09 08  -5.8  21.5 92.2
11 30 2015 09 09  -5.9  21.5 92.2
11 30 2015 09 10  -5.9  21.5 92.1
11 30 2015 09 11  -5.9  21.5 92.1
11 30 2015 09 12  -5.9  21.5 92.1
11 30 2015 09 13  -5.9  21.5 92.1
11 30 2015 09 14  -5.9  21.5 92.1
11 30 2015 09 15  -5.9  21.4 92.2
11 30 2015 09 16  -5.9  21.4 92.2
11 30 2015 09 17  -5.9  21.4 92.2
11 30 2015 09 18  -5.9  21.4 92.2
11 30 2015 09 19  -5.9  21.4 92.2
11 30 2015 09 20  -5.9  21.4 92.2
11 30 2015 09 21  -5.9  21.4 92.2
11 30 2015 09 22  -5.9  21.4 92.2
11 30 2015 09 23  -5.9  21.4 92.2
11 30 2015 09 24  -5.9  21.4 92.2
11 30 2015 09 25  -5.9  21.4 92.2
11 30 2015 09 26  -5.9  21.4 92.2
11 30 2015 09 27  -5.9  21.4 92.2
11 30 2015 09 28  -5.9  21.4 92.3
11 30 2015 09 29  -5.9  21.4 92.3
11 30 2015 09 30  -5.9  21.4 92.3
11 30 2015 09 31  -5.9  21.4 92.3
11 30 2015 09 32  -5.9  21.4 92.3
11 30 2015 09 33  -5.9  21.4 92.3
11 30 2015 09 34  -5.9  21.4 92.3
11 30 2015 09 35  -5.9  21.4 92.3
11 30 2015 09 36  -5.9  21.4 92.3
11 30 2015 09 37  -5.9  21.4 92.3
11 30 2015 09 38  -5.9  21.4 92.3
11 30 2015 09 39  -5.9  21.4 92.3
11 30 2015 09 40  -5.9  21.4 92.3
11 30 2015 09 41  -5.9  21.4 92.3
11 30 2015 09 42  -5.9  21.4 92.3
